# сэмплер частоты GPU, период 0.25 с
# лестница: 690000000 640000000 599000000 545000000 492000000 456000000 421000000 350000000 317000000 285000000 
# unix_время	клок_Гц	загрузка_%	резиденция_по_ступеням
1789242121.594900298	456000000	45	0 18790699 21882801 44786188 676934395 1707042261 0 64765 0 697018 
1789242121.895975536	456000000	46	0 18790699 21882801 44786188 676934395 1707099187 0 64765 0 697018 
1789242122.191929680	456000000	46	0 18790699 21882801 44786188 676934395 1707296257 0 64765 0 697018 
1789242122.486769085	456000000	46	0 18790699 21882801 44786188 676934395 1707490661 0 64765 0 697018 
1789242122.789964948	456000000	53	0 18790699 21882801 44786188 676934395 1707723188 0 64765 0 697018 
1789242123.089916332	456000000	53	0 18790699 21882801 44786188 676934395 1707968930 0 64765 0 697018 
1789242123.390506466	456000000	53	0 18790699 21882801 44786188 676934395 1708210488 0 64765 0 697018 
1789242123.687838371	456000000	80	0 18790699 21882801 44786188 676934395 1708447338 0 64765 0 697018 
1789242123.986936890	456000000	80	0 18790699 21882801 44786188 676934395 1708689377 0 64765 0 697018 
1789242124.284552910	456000000	80	0 18790699 21882801 44786188 676934395 1708928930 0 64765 0 697018 
1789242124.585510856	456000000	80	0 18790699 21882801 44786188 676934395 1709049077 0 64765 0 697018 
1789242124.886371563	456000000	66	0 18790699 21882801 44786188 676934395 1709174509 0 64765 0 697018 
1789242125.191505448	456000000	66	0 18790699 21882801 44786188 676934395 1709297111 0 64765 0 697018 
1789242125.494564384	456000000	66	0 18790699 21882801 44786188 676934395 1709429924 0 64765 0 697018 
1789242125.795245769	456000000	42	0 18790699 21882801 44786188 676934395 1709558711 0 64765 0 697018 
1789242126.100770486	456000000	42	0 18790699 21882801 44786188 676934395 1709688730 0 64765 0 697018 
1789242126.400868693	456000000	42	0 18790699 21882801 44786188 676934395 1709817895 0 64765 0 697018 
1789242126.703323307	456000000	42	0 18790699 21882801 44786188 676934395 1709946604 0 64765 0 697018 
1789242127.003586722	456000000	42	0 18790699 21882801 44786188 676934395 1710074961 0 64765 0 697018 
1789242127.306578940	456000000	42	0 18790699 21882801 44786188 676934395 1710226658 0 64765 0 697018 
1789242127.612855012	456000000	42	0 18790699 21882801 44786188 676934395 1710399114 0 64765 0 697018 
1789242127.922820876	456000000	49	0 18790699 21882801 44786188 676934395 1710581991 0 64765 0 697018 
1789242128.233462366	456000000	49	0 18790699 21882801 44786188 676934395 1710748290 0 64765 0 697018 
1789242128.536763854	456000000	49	0 18790699 21882801 44786188 676934395 1710903028 0 64765 0 697018 
1789242128.838837322	456000000	54	0 18790699 21882801 44786188 676934395 1711058607 0 64765 0 697018 
1789242129.143529435	456000000	54	0 18790699 21882801 44786188 676934395 1711240831 0 64765 0 697018 
1789242129.441272590	456000000	54	0 18790699 21882801 44786188 676934395 1711408038 0 64765 0 697018 
1789242129.744933870	456000000	56	0 18790699 21882801 44786188 676934395 1711578496 0 64765 0 697018 
1789242130.050733849	456000000	56	0 18790699 21882801 44786188 676934395 1711757332 0 64765 0 697018 
1789242130.352916275	456000000	56	0 18790699 21882801 44786188 676934395 1711930241 0 64765 0 697018 
1789242130.657469899	456000000	56	0 18790699 21882801 44786188 676934395 1712086658 0 64765 0 697018 
1789242130.956981022	456000000	56	0 18790699 21882801 44786188 676934395 1712283070 0 64765 0 697018 
1789242131.252644958	456000000	56	0 18790699 21882801 44786188 676934395 1712499502 0 64765 0 697018 
1789242131.549615925	456000000	56	0 18790699 21882801 44786188 676934395 1712720875 0 64765 0 697018 
1789242131.848610642	456000000	70	0 18790699 21882801 44786188 676934395 1712941672 0 64765 0 697018 
1789242132.148702495	456000000	70	0 18790699 21882801 44786188 676934395 1713164636 0 64765 0 697018 
1789242132.451939036	456000000	70	0 18790699 21882801 44786188 676934395 1713383696 0 64765 0 697018 
1789242132.749521513	456000000	73	0 18790699 21882801 44786188 676934395 1713603538 0 64765 0 697018 
1789242133.048237220	456000000	73	0 18790699 21882801 44786188 676934395 1713824736 0 64765 0 697018 
1789242133.342976260	456000000	73	0 18790699 21882801 44786188 676934395 1713979049 0 64765 0 697018 
1789242133.636282539	640000000	73	0 18879233 21893021 44796294 676945071 1714071307 0 64765 0 697018 
1789242133.937170538	640000000	67	0 19175155 21893021 44796294 676945071 1714071307 0 64765 0 697018 
1789242134.236334839	640000000	67	0 19472415 21893021 44796294 676945071 1714071307 0 64765 0 697018 
1789242134.534635597	640000000	67	0 19764478 21893021 44796294 676945071 1714071307 0 64765 0 697018 
1789242134.831315940	640000000	98	0 20060799 21893021 44796294 676945071 1714071307 0 64765 0 697018 
1789242135.132080449	640000000	98	0 20360564 21893021 44796294 676945071 1714071307 0 64765 0 697018 
1789242135.431332822	640000000	98	0 20654929 21893021 44796294 676945071 1714071307 0 64765 0 697018 
1789242135.727547070	640000000	99	0 20950719 21893021 44796294 676945071 1714071307 0 64765 0 697018 
1789242136.028581788	640000000	99	0 21152730 21893021 44796294 676945071 1714071307 0 64765 0 697018 
1789242136.323131974	545000000	99	0 21245521 21930243 44836782 676945071 1714071307 0 64765 0 697018 
1789242136.618906847	545000000	99	0 21245521 21930243 45033964 676995048 1714071307 0 64765 0 697018 
1789242136.918125575	545000000	71	0 21245521 21930243 45270723 676995048 1714071307 0 64765 0 697018 
1789242137.218749823	545000000	71	0 21245521 21930243 45514126 676995048 1714071307 0 64765 0 697018 
1789242137.519411416	545000000	71	0 21245521 21930243 45753766 676995048 1714071307 0 64765 0 697018 
1789242137.821442852	545000000	79	0 21245521 21930243 45992361 676995048 1714071307 0 64765 0 697018 
1789242138.118936423	545000000	79	0 21245521 21930243 46232229 676995048 1714071307 0 64765 0 697018 
1789242138.419678797	599000000	79	0 21245521 21976263 46433247 676995048 1714071307 0 64765 0 697018 
1789242138.721817942	640000000	77	0 21424474 21998014 46433247 676995048 1714071307 0 64765 0 697018 
1789242139.020334482	492000000	77	0 21481189 22018991 46455892 677009102 1714071307 0 64765 0 697018 
1789242139.313050084	492000000	77	0 21481189 22018991 46455892 677116318 1714071307 0 64765 0 697018 
1789242139.622642511	492000000	77	0 21481189 22018991 46455892 677221270 1714071307 0 64765 0 697018 
1789242139.924041916	456000000	36	0 21481189 22018991 46455892 677273143 1714128049 0 64765 0 697018 
1789242140.222437622	456000000	36	0 21481189 22018991 46455892 677273143 1714233273 0 64765 0 697018 
1789242140.516166298	456000000	36	0 21481189 22018991 46455892 677273143 1714337796 0 64765 0 697018 
1789242140.816682786	456000000	35	0 21481189 22018991 46455892 677273143 1714441181 0 64765 0 697018 
1789242141.113211201	456000000	35	0 21481189 22018991 46455892 677273143 1714548327 0 64765 0 697018 
1789242141.412594356	456000000	35	0 21481189 22018991 46455892 677273143 1714651555 0 64765 0 697018 
1789242141.708870583	456000000	35	0 21481189 22018991 46455892 677273143 1714754193 0 64765 0 697018 
1789242142.002259623	456000000	35	0 21481189 22018991 46455892 677273143 1714860566 0 64765 0 697018 
1789242142.299855069	456000000	35	0 21481189 22018991 46455892 677273143 1714950735 0 64765 0 697018 
1789242142.593003588	456000000	35	0 21481189 22018991 46455892 677273143 1715043034 0 64765 0 697018 
1789242142.895725285	456000000	31	0 21481189 22018991 46455892 677273143 1715142561 0 64765 0 697018 
1789242143.201617346	456000000	31	0 21481189 22018991 46455892 677273143 1715247933 0 64765 0 697018 
1789242143.507114668	456000000	31	0 21481189 22018991 46455892 677273143 1715352673 0 64765 0 697018 
1789242143.809611574	456000000	34	0 21481189 22018991 46455892 677273143 1715462179 0 64765 0 697018 
1789242144.119540406	456000000	34	0 21481189 22018991 46455892 677273143 1715570722 0 64765 0 697018 
1789242144.426921062	456000000	34	0 21481189 22018991 46455892 677273143 1715678189 0 64765 0 697018 
1789242144.723922029	456000000	33	0 21481189 22018991 46455892 677273143 1715762658 0 64765 0 697018 
1789242145.021880496	456000000	33	0 21481189 22018991 46455892 677273143 1715853157 0 64765 0 697018 
1789242145.322390839	456000000	33	0 21481189 22018991 46455892 677273143 1715957662 0 64765 0 697018 
1789242145.627942588	456000000	33	0 21481189 22018991 46455892 677273143 1716066846 0 64765 0 697018 
1789242145.933571941	456000000	33	0 21481189 22018991 46455892 677273143 1716173215 0 64765 0 697018 
1789242146.237420461	456000000	33	0 21481189 22018991 46455892 677273143 1716263138 0 64765 0 697018 
1789242146.535642835	456000000	33	0 21481189 22018991 46455892 677273143 1716367882 0 64765 0 697018 
1789242146.835798385	456000000	33	0 21481189 22018991 46455892 677273143 1716473613 0 64765 0 697018 
1789242147.141411749	456000000	33	0 21481189 22018991 46455892 677273143 1716581134 0 64765 0 697018 
1789242147.450096520	456000000	33	0 21481189 22018991 46455892 677273143 1716669810 0 64765 0 697018 
1789242147.748717122	456000000	33	0 21481189 22018991 46455892 677273143 1716785212 0 64765 0 697018 
1789242148.054984601	456000000	33	0 21481189 22018991 46455892 677273143 1716893590 0 64765 0 697018 
1789242148.359395568	456000000	33	0 21481189 22018991 46455892 677273143 1717004227 0 64765 0 697018 
1789242148.664714349	456000000	33	0 21481189 22018991 46455892 677273143 1717110794 0 64765 0 697018 
1789242148.968355004	456000000	35	0 21481189 22018991 46455892 677273143 1717219915 0 64765 0 697018 
1789242149.274370868	456000000	35	0 21481189 22018991 46455892 677273143 1717331107 0 64765 0 697018 
1789242149.573962096	456000000	35	0 21481189 22018991 46455892 677273143 1717438959 0 64765 0 697018 
1789242149.874111969	456000000	36	0 21481189 22018991 46455892 677273143 1717548964 0 64765 0 697018 
1789242150.174702781	456000000	36	0 21481189 22018991 46455892 677273143 1717642479 0 64765 0 697018 
1789242150.471997966	456000000	36	0 21481189 22018991 46455892 677273143 1717735840 0 64765 0 697018 
1789242150.765640131	456000000	31	0 21481189 22018991 46455892 677273143 1717824567 0 64765 0 697018 
1789242151.064214952	456000000	31	0 21481189 22018991 46455892 677273143 1717927570 0 64765 0 697018 
1789242151.368657847	456000000	31	0 21481189 22018991 46455892 677273143 1718038443 0 64765 0 697018 
1789242151.676048763	456000000	31	0 21481189 22018991 46455892 677273143 1718150075 0 64765 0 697018 
1789242151.982477544	456000000	35	0 21481189 22018991 46455892 677273143 1718260254 0 64765 0 697018 
1789242152.287284345	456000000	35	0 21481189 22018991 46455892 677273143 1718369960 0 64765 0 697018 
1789242152.588876823	456000000	35	0 21481189 22018991 46455892 677273143 1718480775 0 64765 0 697018 
1789242152.893325187	456000000	38	0 21481189 22018991 46455892 677273143 1718647896 0 64765 0 697018 
1789242153.202069801	456000000	38	0 21481189 22018991 46455892 677273143 1718824340 0 64765 0 697018 
1789242153.511130196	456000000	38	0 21481189 22018991 46455892 677273143 1719006441 0 64765 0 697018 
1789242153.822248248	456000000	57	0 21481189 22018991 46455892 677273143 1719182055 0 64765 0 697018 
1789242154.133770935	456000000	57	0 21481189 22018991 46455892 677273143 1719362164 0 64765 0 697018 
1789242154.447994665	456000000	57	0 21481189 22018991 46455892 677273143 1719543407 0 64765 0 697018 
1789242154.757589487	456000000	57	0 21481189 22018991 46455892 677273143 1719719005 0 64765 0 697018 
1789242155.066518424	456000000	57	0 21481189 22018991 46455892 677273143 1719898305 0 64765 0 697018 
1789242155.379130382	456000000	57	0 21481189 22018991 46455892 677273143 1720080694 0 64765 0 697018 
1789242155.691436143	456000000	57	0 21481189 22018991 46455892 677273143 1720259244 0 64765 0 697018 
1789242155.998349975	456000000	57	0 21481189 22018991 46455892 677273143 1720432050 0 64765 0 697018 
1789242156.302621933	456000000	57	0 21481189 22018991 46455892 677273143 1720566165 0 64765 0 697018 
1789242156.602728890	456000000	57	0 21481189 22018991 46455892 677273143 1720706234 0 64765 0 697018 
1789242156.905718399	456000000	49	0 21481189 22018991 46455892 677273143 1720882655 0 64765 0 697018 
1789242157.214919367	456000000	49	0 21481189 22018991 46455892 677273143 1721063456 0 64765 0 697018 
1789242157.529021586	456000000	49	0 21481189 22018991 46455892 677273143 1721239093 0 64765 0 697018 
1789242157.834682762	456000000	57	0 21481189 22018991 46455892 677273143 1721418502 0 64765 0 697018 
1789242158.147934356	456000000	57	0 21481189 22018991 46455892 677273143 1721599480 0 64765 0 697018 
1789242158.461596731	456000000	57	0 21481189 22018991 46455892 677273143 1721773974 0 64765 0 697018 
1789242158.766605720	456000000	57	0 21481189 22018991 46455892 677273143 1721950491 0 64765 0 697018 
1789242159.075920959	456000000	57	0 21481189 22018991 46455892 677273143 1722076261 0 64765 0 697018 
1789242159.376536301	456000000	57	0 21481189 22018991 46455892 677273143 1722246854 0 64765 0 697018 
1789242159.693157895	456000000	57	0 21481189 22018991 46455892 677273143 1722424601 0 64765 0 697018 
1789242160.004870166	456000000	51	0 21481189 22018991 46455892 677273143 1722602740 0 64765 0 697018 
1789242160.312577384	456000000	51	0 21481189 22018991 46455892 677273143 1722780986 0 64765 0 697018 
1789242160.623005228	456000000	51	0 21481189 22018991 46455892 677273143 1722959801 0 64765 0 697018 
1789242160.929811092	456000000	57	0 21481189 22018991 46455892 677273143 1723135144 0 64765 0 697018 
1789242161.230272632	456000000	57	0 21481189 22018991 46455892 677273143 1723306861 0 64765 0 697018 
1789242161.538436152	456000000	57	0 21481189 22018991 46455892 677273143 1723450406 0 64765 0 697018 
1789242161.835184307	456000000	51	0 21481189 22018991 46455892 677273143 1723600233 0 64765 0 697018 
1789242162.139315847	456000000	51	0 21481189 22018991 46455892 677273143 1723776377 0 64765 0 697018 
1789242162.442308065	456000000	51	0 21481189 22018991 46455892 677273143 1723962091 0 64765 0 697018 
1789242162.753522784	456000000	51	0 21481189 22018991 46455892 677273143 1724144314 0 64765 0 697018 
1789242163.064450106	456000000	59	0 21481189 22018991 46455892 677273143 1724327544 0 64765 0 697018 
1789242163.372796804	456000000	59	0 21481189 22018991 46455892 677273143 1724506464 0 64765 0 697018 
1789242163.679750740	456000000	59	0 21481189 22018991 46455892 677273143 1724690075 0 64765 0 697018 
1789242163.995476814	456000000	58	0 21481189 22018991 46455892 677273143 1724871653 0 64765 0 697018 
1789242164.304358042	456000000	58	0 21481189 22018991 46455892 677273143 1725020022 0 64765 0 697018 
1789242164.609430521	456000000	58	0 21481189 22018991 46455892 677273143 1725196307 0 64765 0 697018 
1789242164.918349041	456000000	55	0 21481189 22018991 46455892 677273143 1725376998 0 64765 0 697018 
1789242165.223936467	456000000	55	0 21481189 22018991 46455892 677273143 1725556823 0 64765 0 697018 
1789242165.531562904	456000000	55	0 21481189 22018991 46455892 677273143 1725735530 0 64765 0 697018 
1789242165.844580748	456000000	58	0 21481189 22018991 46455892 677273143 1725920999 0 64765 0 697018 
1789242166.152607028	456000000	58	0 21481189 22018991 46455892 677273143 1726100906 0 64765 0 697018 
1789242166.455251850	456000000	58	0 21481189 22018991 46455892 677273143 1726278422 0 64765 0 697018 
1789242166.760810370	492000000	58	0 21481189 22018991 46455892 677279955 1726378767 0 64765 0 697018 
1789242167.051359358	492000000	49	0 21481189 22018991 46455892 677311801 1726378767 0 64765 0 697018 
1789242167.368351889	492000000	49	0 21481189 22018991 46455892 677387658 1726378767 0 64765 0 697018 
1789242167.680490931	492000000	49	0 21481189 22018991 46455892 677452134 1726378767 0 64765 0 697018 
1789242167.983956065	492000000	19	0 21481189 22018991 46455892 677515025 1726378767 0 64765 0 697018 
1789242168.284624897	492000000	19	0 21481189 22018991 46455892 677568526 1726378767 0 64765 0 697018 
1789242168.583123000	492000000	19	0 21481189 22018991 46455892 677620472 1726378767 0 64765 0 697018 
1789242168.876585529	492000000	18	0 21481189 22018991 46455892 677670886 1726378767 0 64765 0 697018 
1789242169.174380819	492000000	18	0 21481189 22018991 46455892 677723454 1726378767 0 64765 0 697018 
1789242169.470687880	492000000	18	0 21481189 22018991 46455892 677774148 1726378767 0 64765 0 697018 
1789242169.765142128	492000000	18	0 21481189 22018991 46455892 677825354 1726378767 0 64765 0 697018 
1789242170.064499189	492000000	17	0 21481189 22018991 46455892 677876586 1726378767 0 64765 0 697018 
1789242170.359468489	492000000	17	0 21481189 22018991 46455892 677928835 1726378767 0 64765 0 697018 
1789242170.653740810	492000000	17	0 21481189 22018991 46455892 677980035 1726378767 0 64765 0 697018 
1789242170.951784329	492000000	17	0 21481189 22018991 46455892 678031973 1726378767 0 64765 0 697018 
1789242171.251378213	492000000	17	0 21481189 22018991 46455892 678089897 1726378767 0 64765 0 697018 
1789242171.550662931	492000000	17	0 21481189 22018991 46455892 678136494 1726378767 0 64765 0 697018 
1789242171.845026971	492000000	16	0 21481189 22018991 46455892 678180497 1726378767 0 64765 0 697018 
1789242172.142644552	492000000	16	0 21481189 22018991 46455892 678224454 1726378767 0 64765 0 697018 
1789242172.442377030	492000000	16	0 21481189 22018991 46455892 678268522 1726378767 0 64765 0 697018 
1789242172.742337893	492000000	16	0 21481189 22018991 46455892 678310843 1726378767 0 64765 0 697018 
1789242173.033063183	492000000	14	0 21481189 22018991 46455892 678355212 1726378767 0 64765 0 697018 
1789242173.331531129	492000000	14	0 21481189 22018991 46455892 678400067 1726378767 0 64765 0 697018 
1789242173.631148346	492000000	14	0 21481189 22018991 46455892 678445246 1726378767 0 64765 0 697018 
1789242173.935146502	492000000	14	0 21481189 22018991 46455892 678491149 1726378767 0 64765 0 697018 
1789242174.237150230	492000000	14	0 21481189 22018991 46455892 678536737 1726378767 0 64765 0 697018 
1789242174.536713437	492000000	14	0 21481189 22018991 46455892 678582318 1726378767 0 64765 0 697018 
1789242174.839507269	492000000	15	0 21481189 22018991 46455892 678627496 1726378767 0 64765 0 697018 
1789242175.139289590	492000000	15	0 21481189 22018991 46455892 678672413 1726378767 0 64765 0 697018 
1789242175.437808474	492000000	15	0 21481189 22018991 46455892 678716350 1726378767 0 64765 0 697018 
1789242175.735326160	492000000	15	0 21481189 22018991 46455892 678761606 1726378767 0 64765 0 697018 
1789242176.033981190	492000000	14	0 21481189 22018991 46455892 678807417 1726378767 0 64765 0 697018 
1789242176.341049502	492000000	14	0 21481189 22018991 46455892 678853754 1726378767 0 64765 0 697018 
1789242176.641022448	492000000	14	0 21481189 22018991 46455892 678899405 1726378767 0 64765 0 697018 
1789242176.943606958	492000000	15	0 21481189 22018991 46455892 678944181 1726378767 0 64765 0 697018 
1789242177.242700008	492000000	15	0 21481189 22018991 46455892 678987965 1726378767 0 64765 0 697018 
1789242177.542057798	492000000	15	0 21481189 22018991 46455892 679033202 1726378767 0 64765 0 697018 
1789242177.842203610	492000000	14	0 21481189 22018991 46455892 679078800 1726378767 0 64765 0 697018 
1789242178.139595723	492000000	14	0 21481189 22018991 46455892 679122607 1726378767 0 64765 0 697018 
1789242178.434064502	492000000	14	0 21481189 22018991 46455892 679166601 1726378767 0 64765 0 697018 
1789242178.735092292	492000000	14	0 21481189 22018991 46455892 679211685 1726378767 0 64765 0 697018 
1789242179.030446020	492000000	14	0 21481189 22018991 46455892 679256053 1726378767 0 64765 0 697018 
1789242179.332550269	492000000	14	0 21481189 22018991 46455892 679301527 1726378767 0 64765 0 697018 
1789242179.633815559	492000000	14	0 21481189 22018991 46455892 679347216 1726378767 0 64765 0 697018 
1789242179.933393922	492000000	15	0 21481189 22018991 46455892 679392824 1726378767 0 64765 0 697018 
1789242180.232027129	492000000	15	0 21481189 22018991 46455892 679436920 1726378767 0 64765 0 697018 
1789242180.529077106	492000000	15	0 21481189 22018991 46455892 679481085 1726378767 0 64765 0 697018 
1789242180.824953073	492000000	15	0 21481189 22018991 46455892 679525188 1726378767 0 64765 0 697018 
1789242181.128356333	492000000	14	0 21481189 22018991 46455892 679571324 1726378767 0 64765 0 697018 
1789242181.429040009	492000000	14	0 21481189 22018991 46455892 679615456 1726378767 0 64765 0 697018 
1789242181.724569882	492000000	14	0 21481189 22018991 46455892 679658351 1726378767 0 64765 0 697018 
