# unix_время	FPS_прил	FPS_дисплей	Stale	ASW	GPU_МГц	App_мс	CPU&GPU_мс	Preempt	Temp_C	GPU%	строка
1789437790.043	90	90	0		456	5.93	10.14	358	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3670MB,PLS=0,Temp=43.0C/0.0C,TW=1.01ms,App=5.93ms,GD=0.00ms,CPU&GPU=10.14ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.36),CFL=12.30/16.00,ICFLp95=15.30,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437791.043	91	90	0		456	5.93	10.23	358	43.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3670MB,PLS=0,Temp=43.0C/0.0C,TW=1.01ms,App=5.93ms,GD=0.00ms,CPU&GPU=10.23ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.38),CFL=12.23/16.03,ICFLp95=15.23,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437792.043	90	90	0		456	5.95	10.20	364	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3670MB,PLS=0,Temp=43.0C/0.0C,TW=1.03ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.20ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.23(W0.28),CFL=12.19/16.26,ICFLp95=15.25,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=364,PoseAgeP95=0.00
1789437793.043	90	90	0		456	5.93	10.05	358	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3670MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.93ms,GD=0.00ms,CPU&GPU=10.05ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.25),CFL=12.12/16.40,ICFLp95=15.29,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437794.043	90	90	0		456	5.95	10.09	358	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3670MB,PLS=0,Temp=43.0C/0.0C,TW=1.01ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.09ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.27),CFL=12.22/16.06,ICFLp95=15.25,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437795.043	91	90	0		456	5.91	10.26	358	43.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3670MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.91ms,GD=0.00ms,CPU&GPU=10.26ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.24(W0.26),CFL=12.23/15.90,ICFLp95=15.17,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437796.067	90	90	0		456	5.94	10.03	360	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.94ms,GD=0.00ms,CPU&GPU=10.03ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.21(W0.24),CFL=12.25/16.04,ICFLp95=15.20,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437797.043	91	90	0		456	5.95	10.27	364	43.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.27ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.20(W0.23),CFL=12.17/16.19,ICFLp95=15.17,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=364,PoseAgeP95=0.00
1789437798.043	90	90	0		456	5.98	10.26	358	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.98ms,GD=0.00ms,CPU&GPU=10.26ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.23),CFL=12.19/15.94,ICFLp95=15.13,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437799.043	91	90	0		456	5.98	10.17	360	43.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.03ms,App=5.98ms,GD=0.00ms,CPU&GPU=10.17ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.21(W0.26),CFL=11.89/15.82,ICFLp95=15.05,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437800.044	91	90	0		456	5.97	10.81	358	43.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.97ms,GD=0.00ms,CPU&GPU=10.81ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.21(W0.27),CFL=12.21/15.92,ICFLp95=15.14,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437801.044	90	90	0		456	5.92	10.33	358	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.92ms,GD=0.00ms,CPU&GPU=10.33ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.37),CFL=12.27/15.79,ICFLp95=15.09,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437802.044	91	90	0		456	5.95	10.17	362	43.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.17ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.22(W0.36),CFL=11.97/15.90,ICFLp95=15.16,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=362,PoseAgeP95=0.00
1789437803.044	90	90	0		456	5.97	10.15	358	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.97ms,GD=0.00ms,CPU&GPU=10.15ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.29),CFL=12.16/16.04,ICFLp95=15.14,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437804.044	91	90	0		456	5.98	10.11	358	43.0	0.67	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.98ms,GD=0.00ms,CPU&GPU=10.11ms,LCnt=1(DR90,LM0),GPU%=0.67,CPU%=0.21(W0.24),CFL=12.22/15.84,ICFLp95=15.10,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437805.044	90	90	0		456	5.91	10.60	360	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.91ms,GD=0.00ms,CPU&GPU=10.60ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.28),CFL=12.06/15.80,ICFLp95=15.04,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437806.044	91	90	0		456	5.96	10.42	362	43.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.96ms,GD=0.00ms,CPU&GPU=10.42ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.22(W0.32),CFL=12.15/15.87,ICFLp95=15.13,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=362,PoseAgeP95=0.00
1789437807.044	90	90	0		456	5.96	10.93	358	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.96ms,GD=0.00ms,CPU&GPU=10.93ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.23(W0.31),CFL=12.30/16.14,ICFLp95=15.30,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437808.044	91	90	0		456	5.95	10.33	358	43.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.33ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.23(W0.33),CFL=12.27/15.89,ICFLp95=15.12,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437809.044	91	90	0		456	5.95	10.73	358	43.0	0.67	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.08ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.73ms,LCnt=1(DR90,LM0),GPU%=0.67,CPU%=0.22(W0.28),CFL=12.24/15.86,ICFLp95=15.06,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437810.044	90	90	0		456	6.24	11.60	358	43.0	0.68	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.01ms,App=6.24ms,GD=0.00ms,CPU&GPU=11.60ms,LCnt=1(DR90,LM0),GPU%=0.68,CPU%=0.26(W0.38),CFL=12.34/16.18,ICFLp95=15.28,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437811.044	91	90	0		456	5.96	10.48	362	43.0	0.67	FPS=91/90,Prd=28ms,Tear=1,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.96ms,GD=0.00ms,CPU&GPU=10.48ms,LCnt=1(DR91,LM0),GPU%=0.67,CPU%=0.25(W0.37),CFL=12.44/15.88,ICFLp95=15.24,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=362,PoseAgeP95=0.00
1789437812.044	91	90	0		456	5.97	10.07	360	43.0	0.67	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.97ms,GD=0.00ms,CPU&GPU=10.07ms,LCnt=1(DR90,LM0),GPU%=0.67,CPU%=0.24(W0.35),CFL=12.28/15.80,ICFLp95=15.05,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437813.045	90	90	0		456	5.93	10.44	360	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.93ms,GD=0.00ms,CPU&GPU=10.44ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.24(W0.33),CFL=12.20/15.77,ICFLp95=15.06,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437814.045	91	90	0		456	5.98	10.36	358	43.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.01ms,App=5.98ms,GD=0.00ms,CPU&GPU=10.36ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.24(W0.26),CFL=12.08/15.96,ICFLp95=15.06,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437815.045	90	90	0		456	5.93	10.55	360	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3672MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.93ms,GD=0.00ms,CPU&GPU=10.55ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.24(W0.29),CFL=12.18/15.84,ICFLp95=15.13,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437816.069	90	90	0		456	5.95	10.23	358	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3675MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.23ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.23(W0.28),CFL=12.20/15.86,ICFLp95=15.04,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437817.045	91	90	0		456	5.93	10.35	362	43.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3675MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.93ms,GD=0.00ms,CPU&GPU=10.35ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.24(W0.36),CFL=12.11/15.73,ICFLp95=15.02,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=362,PoseAgeP95=0.00
1789437818.045	90	90	0		456	5.97	10.20	360	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3675MB,PLS=0,Temp=43.0C/0.0C,TW=1.01ms,App=5.97ms,GD=0.00ms,CPU&GPU=10.20ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.26(W0.41),CFL=12.17/15.96,ICFLp95=15.14,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437819.045	91	90	0		456	5.95	10.19	358	43.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3675MB,PLS=0,Temp=43.0C/0.0C,TW=1.01ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.19ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.24(W0.31),CFL=12.10/15.84,ICFLp95=15.05,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437820.045	90	90	0		456	5.97	10.76	358	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3675MB,PLS=0,Temp=43.0C/0.0C,TW=1.01ms,App=5.97ms,GD=0.00ms,CPU&GPU=10.76ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.24(W0.29),CFL=12.14/15.81,ICFLp95=15.09,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437821.045	91	90	0		456	6.03	10.36	362	43.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3675MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=6.03ms,GD=0.00ms,CPU&GPU=10.36ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.24(W0.29),CFL=12.21/15.95,ICFLp95=15.10,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=362,PoseAgeP95=0.00
1789437822.045	90	90	0		456	5.94	10.70	364	43.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3675MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.94ms,GD=0.00ms,CPU&GPU=10.70ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.24(W0.27),CFL=12.17/15.79,ICFLp95=14.98,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=364,PoseAgeP95=0.00
1789437823.045	91	90	0		456	6.00	10.42	358	43.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3675MB,PLS=0,Temp=43.0C/0.0C,TW=1.01ms,App=6.00ms,GD=0.00ms,CPU&GPU=10.42ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.27),CFL=12.14/15.85,ICFLp95=15.06,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437824.045	91	90	0		456	5.98	10.57	360	43.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3675MB,PLS=0,Temp=43.0C/0.0C,TW=1.01ms,App=5.98ms,GD=0.00ms,CPU&GPU=10.57ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.25(W0.36),CFL=12.16/15.81,ICFLp95=15.01,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437825.046	91	90	0		456	5.95	10.47	362	43.0	0.66	FPS=91/90,Prd=28ms,Tear=1,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3675MB,PLS=0,Temp=43.0C/0.0C,TW=1.01ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.47ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.23(W0.30),CFL=12.12/15.82,ICFLp95=15.04,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=362,PoseAgeP95=0.00
1789437826.046	90	90	0		456	6.02	10.33	358	43.0	0.67	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3675MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=6.02ms,GD=0.00ms,CPU&GPU=10.33ms,LCnt=1(DR90,LM0),GPU%=0.67,CPU%=0.22(W0.26),CFL=12.23/15.79,ICFLp95=15.02,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437827.046	90	90	0		456	6.01	10.34	360	43.0	0.67	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3675MB,PLS=0,Temp=43.0C/0.0C,TW=1.03ms,App=6.01ms,GD=0.00ms,CPU&GPU=10.34ms,LCnt=1(DR90,LM0),GPU%=0.67,CPU%=0.21(W0.22),CFL=12.15/15.67,ICFLp95=14.97,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437828.046	91	90	0		456	5.91	10.72	360	43.0	0.67	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3675MB,PLS=0,Temp=43.0C/0.0C,TW=1.02ms,App=5.91ms,GD=0.00ms,CPU&GPU=10.72ms,LCnt=1(DR90,LM0),GPU%=0.67,CPU%=0.19(W0.34),CFL=12.06/15.82,ICFLp95=15.04,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437829.046	90	90	0		456	5.92	10.22	362	43.0	0.67	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3675MB,PLS=0,Temp=43.0C/0.0C,TW=1.01ms,App=5.92ms,GD=0.00ms,CPU&GPU=10.22ms,LCnt=1(DR91,LM0),GPU%=0.67,CPU%=0.24(W0.32),CFL=12.13/15.96,ICFLp95=15.07,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=362,PoseAgeP95=0.00
