unix_t	window	hand	tracked	curl_index	curl_middle	curl_ring	curl_pinky	pinch_m	palm_head	cls	hi_pinch	hi_grasp	aim_pinch	aim_menu
1789352117.6416	rest	R	1	0.0013	0.0021	0.0003	0.0047	0.1089	0.9922		0	0	0	0
1789352117.6525	rest	L	1	0.0017	0.0014	0.0009	0.0057	0.1089	0.9826		0	0	0	0
1789352117.6525	rest	R	1	0.0013	0.0021	0.0003	0.0047	0.1090	0.9922		0	0	0	0
1789352117.6637	rest	L	1	0.0017	0.0014	0.0009	0.0057	0.1089	0.9825		0	0	0	0
1789352117.6637	rest	R	1	0.0013	0.0021	0.0003	0.0047	0.1090	0.9923		0	0	0	0
1789352117.6749	rest	L	1	0.0017	0.0014	0.0009	0.0057	0.1089	0.9824		0	0	0	0
1789352117.6749	rest	R	1	0.0013	0.0021	0.0003	0.0047	0.1090	0.9924		0	0	0	0
1789352117.6860	rest	L	1	0.0017	0.0014	0.0009	0.0057	0.1089	0.9825		0	0	0	0
1789352117.6860	rest	R	1	0.0013	0.0021	0.0003	0.0047	0.1090	0.9923		0	0	0	0
1789352117.6970	rest	L	1	0.0017	0.0014	0.0009	0.0057	0.1089	0.9825		0	0	0	0
1789352117.6970	rest	R	1	0.0013	0.0021	0.0003	0.0047	0.1090	0.9923		0	0	0	0
1789352117.7084	rest	L	1	0.0017	0.0014	0.0009	0.0057	0.1089	0.9825		0	0	0	0
1789352117.7084	rest	R	1	0.0013	0.0021	0.0003	0.0047	0.1090	0.9923		0	0	0	0
1789352117.7193	rest	L	1	0.0017	0.0014	0.0009	0.0057	0.1089	0.9825		0	0	0	0
1789352117.7193	rest	R	1	0.0013	0.0021	0.0003	0.0047	0.1090	0.9922		0	0	0	0
1789352117.7302	rest	L	1	0.0017	0.0014	0.0010	0.0057	0.1088	0.9828		0	0	0	0
1789352117.7302	rest	R	1	0.0013	0.0021	0.0003	0.0047	0.1090	0.9923		0	0	0	0
1789352117.7415	rest	L	1	0.0017	0.0014	0.0010	0.0057	0.1088	0.9829		0	0	0	0
1789352117.7415	rest	R	1	0.0013	0.0021	0.0003	0.0047	0.1090	0.9923		0	0	0	0
1789352117.7530	rest	L	1	0.0017	0.0014	0.0010	0.0058	0.1087	0.9830		0	0	0	0
1789352117.7530	rest	R	1	0.0013	0.0021	0.0003	0.0047	0.1090	0.9923		0	0	0	0
1789352117.7638	rest	L	1	0.0017	0.0014	0.0010	0.0058	0.1087	0.9832		0	0	0	0
1789352117.7638	rest	R	1	0.0013	0.0022	0.0003	0.0047	0.1089	0.9923		0	0	0	0
1789352117.7750	rest	L	1	0.0017	0.0014	0.0010	0.0059	0.1087	0.9830		0	0	0	0
1789352117.7750	rest	R	1	0.0013	0.0022	0.0003	0.0046	0.1090	0.9925		0	0	0	0
1789352117.7860	rest	L	1	0.0017	0.0014	0.0010	0.0060	0.1087	0.9830		0	0	0	0
1789352117.7860	rest	R	1	0.0013	0.0022	0.0003	0.0046	0.1090	0.9925		0	0	0	0
1789352117.7971	rest	L	1	0.0017	0.0014	0.0010	0.0060	0.1087	0.9830		0	0	0	0
1789352117.7971	rest	R	1	0.0013	0.0022	0.0003	0.0046	0.1090	0.9926		0	0	0	0
1789352117.8082	rest	L	1	0.0018	0.0014	0.0011	0.0061	0.1084	0.9832		0	0	0	0
1789352117.8082	rest	R	1	0.0013	0.0022	0.0003	0.0046	0.1089	0.9925		0	0	0	0
1789352117.8193	rest	L	1	0.0018	0.0014	0.0011	0.0061	0.1082	0.9832		0	0	0	0
1789352117.8193	rest	R	1	0.0013	0.0022	0.0003	0.0046	0.1089	0.9925		0	0	0	0
1789352117.8306	rest	L	1	0.0018	0.0014	0.0011	0.0062	0.1081	0.9833		0	0	0	0
1789352117.8306	rest	R	1	0.0013	0.0022	0.0003	0.0045	0.1089	0.9925		0	0	0	0
1789352117.8415	rest	L	1	0.0018	0.0014	0.0011	0.0062	0.1079	0.9834		0	0	0	0
1789352117.8415	rest	R	1	0.0013	0.0022	0.0003	0.0045	0.1089	0.9925		0	0	0	0
1789352117.8526	rest	L	1	0.0019	0.0013	0.0011	0.0062	0.1081	0.9830		0	0	0	0
1789352117.8526	rest	R	1	0.0013	0.0022	0.0003	0.0045	0.1089	0.9926		0	0	0	0
1789352117.8640	rest	L	1	0.0019	0.0013	0.0011	0.0063	0.1081	0.9830		0	0	0	0
1789352117.8640	rest	R	1	0.0013	0.0022	0.0003	0.0045	0.1089	0.9926		0	0	0	0
1789352117.8751	rest	L	1	0.0019	0.0013	0.0012	0.0063	0.1081	0.9829		0	0	0	0
1789352117.8751	rest	R	1	0.0013	0.0022	0.0003	0.0045	0.1089	0.9927		0	0	0	0
1789352117.8861	rest	L	1	0.0019	0.0013	0.0012	0.0064	0.1081	0.9831		0	0	0	0
1789352117.8861	rest	R	1	0.0013	0.0022	0.0003	0.0044	0.1089	0.9927		0	0	0	0
1789352117.8967	rest	L	1	0.0019	0.0013	0.0012	0.0064	0.1080	0.9832		0	0	0	0
1789352117.8967	rest	R	1	0.0013	0.0022	0.0003	0.0044	0.1089	0.9928		0	0	0	0
1789352117.9080	rest	L	1	0.0019	0.0013	0.0012	0.0064	0.1080	0.9833		0	0	0	0
1789352117.9080	rest	R	1	0.0013	0.0022	0.0003	0.0044	0.1088	0.9928		0	0	0	0
1789352117.9191	rest	L	1	0.0019	0.0013	0.0012	0.0065	0.1080	0.9834		0	0	0	0
1789352117.9191	rest	R	1	0.0013	0.0022	0.0003	0.0044	0.1088	0.9928		0	0	0	0
1789352117.9301	rest	L	1	0.0020	0.0013	0.0013	0.0066	0.1080	0.9833		0	0	0	0
1789352117.9301	rest	R	1	0.0013	0.0022	0.0003	0.0044	0.1088	0.9929		0	0	0	0
1789352117.9414	rest	L	1	0.0020	0.0013	0.0013	0.0066	0.1080	0.9834		0	0	0	0
1789352117.9414	rest	R	1	0.0013	0.0022	0.0003	0.0044	0.1088	0.9930		0	0	0	0
1789352117.9527	rest	L	1	0.0021	0.0012	0.0014	0.0067	0.1080	0.9834		0	0	0	0
1789352117.9527	rest	R	1	0.0013	0.0022	0.0003	0.0044	0.1088	0.9930		0	0	0	0
1789352117.9639	rest	L	1	0.0021	0.0012	0.0014	0.0068	0.1081	0.9833		0	0	0	0
1789352117.9639	rest	R	1	0.0013	0.0022	0.0003	0.0043	0.1088	0.9929		0	0	0	0
1789352117.9749	rest	L	1	0.0021	0.0012	0.0014	0.0069	0.1081	0.9832		0	0	0	0
1789352117.9749	rest	R	1	0.0013	0.0022	0.0003	0.0043	0.1088	0.9929		0	0	0	0
1789352117.9859	rest	L	1	0.0021	0.0012	0.0015	0.0069	0.1082	0.9832		0	0	0	0
1789352117.9859	rest	R	1	0.0013	0.0022	0.0003	0.0043	0.1088	0.9929		0	0	0	0
1789352117.9971	rest	L	1	0.0021	0.0012	0.0015	0.0070	0.1082	0.9831		0	0	0	0
1789352117.9971	rest	R	1	0.0013	0.0022	0.0003	0.0043	0.1088	0.9928		0	0	0	0
1789352118.0079	rest	L	1	0.0021	0.0012	0.0015	0.0070	0.1081	0.9836		0	0	0	0
1789352118.0079	rest	R	1	0.0013	0.0022	0.0003	0.0043	0.1088	0.9929		0	0	0	0
1789352118.0189	rest	L	1	0.0021	0.0012	0.0015	0.0071	0.1080	0.9838		0	0	0	0
1789352118.0189	rest	R	1	0.0013	0.0022	0.0003	0.0042	0.1088	0.9930		0	0	0	0
1789352118.0301	rest	L	1	0.0022	0.0012	0.0016	0.0072	0.1080	0.9840		0	0	0	0
1789352118.0301	rest	R	1	0.0014	0.0022	0.0003	0.0042	0.1089	0.9930		0	0	0	0
1789352118.0415	rest	L	1	0.0022	0.0012	0.0016	0.0072	0.1080	0.9842		0	0	0	0
1789352118.0415	rest	R	1	0.0014	0.0022	0.0003	0.0042	0.1089	0.9931		0	0	0	0
1789352118.0524	rest	L	1	0.0021	0.0012	0.0015	0.0071	0.1080	0.9841		0	0	0	0
1789352118.0524	rest	R	1	0.0014	0.0022	0.0003	0.0042	0.1089	0.9932		0	0	0	0
1789352118.0638	rest	L	1	0.0021	0.0012	0.0015	0.0072	0.1080	0.9841		0	0	0	0
1789352118.0638	rest	R	1	0.0014	0.0022	0.0003	0.0042	0.1089	0.9932		0	0	0	0
1789352118.0748	rest	L	1	0.0021	0.0012	0.0015	0.0072	0.1080	0.9842		0	0	0	0
1789352118.0748	rest	R	1	0.0014	0.0022	0.0003	0.0042	0.1089	0.9933		0	0	0	0
1789352118.0857	rest	L	1	0.0021	0.0012	0.0015	0.0071	0.1080	0.9839		0	0	0	0
1789352118.0857	rest	R	1	0.0014	0.0022	0.0003	0.0042	0.1088	0.9933		0	0	0	0
1789352118.0970	rest	L	1	0.0021	0.0012	0.0015	0.0071	0.1080	0.9838		0	0	0	0
1789352118.0970	rest	R	1	0.0014	0.0022	0.0003	0.0041	0.1088	0.9933		0	0	0	0
1789352118.1084	rest	L	1	0.0021	0.0012	0.0015	0.0071	0.1080	0.9837		0	0	0	0
1789352118.1084	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1088	0.9934		0	0	0	0
1789352118.1193	rest	L	1	0.0021	0.0012	0.0015	0.0071	0.1081	0.9837		0	0	0	0
1789352118.1193	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1088	0.9934		0	0	0	0
1789352118.1305	rest	L	1	0.0021	0.0012	0.0015	0.0071	0.1081	0.9839		0	0	0	0
1789352118.1305	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1088	0.9935		0	0	0	0
1789352118.1413	rest	L	1	0.0021	0.0012	0.0015	0.0071	0.1082	0.9839		0	0	0	0
1789352118.1413	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1088	0.9935		0	0	0	0
1789352118.1523	rest	L	1	0.0021	0.0012	0.0015	0.0071	0.1082	0.9840		0	0	0	0
1789352118.1523	rest	R	1	0.0014	0.0023	0.0003	0.0040	0.1088	0.9935		0	0	0	0
1789352118.1637	rest	L	1	0.0021	0.0012	0.0015	0.0071	0.1082	0.9839		0	0	0	0
1789352118.1637	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1088	0.9935		0	0	0	0
1789352118.1746	rest	L	1	0.0021	0.0012	0.0015	0.0071	0.1082	0.9839		0	0	0	0
1789352118.1746	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1088	0.9935		0	0	0	0
1789352118.1856	rest	L	1	0.0021	0.0012	0.0015	0.0071	0.1082	0.9839		0	0	0	0
1789352118.1856	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1088	0.9935		0	0	0	0
1789352118.1970	rest	L	1	0.0021	0.0012	0.0015	0.0071	0.1082	0.9839		0	0	0	0
1789352118.1970	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1088	0.9935		0	0	0	0
1789352118.2082	rest	L	1	0.0020	0.0012	0.0015	0.0070	0.1082	0.9836		0	0	0	0
1789352118.2082	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1088	0.9935		0	0	0	0
1789352118.2192	rest	L	1	0.0020	0.0012	0.0014	0.0069	0.1082	0.9835		0	0	0	0
1789352118.2192	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1088	0.9935		0	0	0	0
1789352118.2305	rest	L	1	0.0020	0.0012	0.0014	0.0069	0.1082	0.9834		0	0	0	0
1789352118.2305	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1089	0.9935		0	0	0	0
1789352118.2414	rest	L	1	0.0020	0.0012	0.0014	0.0069	0.1083	0.9833		0	0	0	0
1789352118.2414	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1089	0.9935		0	0	0	0
1789352118.2524	rest	L	1	0.0020	0.0013	0.0014	0.0069	0.1083	0.9834		0	0	0	0
1789352118.2524	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1088	0.9935		0	0	0	0
1789352118.2633	rest	L	1	0.0020	0.0013	0.0014	0.0068	0.1084	0.9834		0	0	0	0
1789352118.2633	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1088	0.9936		0	0	0	0
1789352118.2748	rest	L	1	0.0020	0.0013	0.0014	0.0068	0.1084	0.9834		0	0	0	0
1789352118.2748	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1088	0.9936		0	0	0	0
1789352118.2859	rest	L	1	0.0020	0.0013	0.0014	0.0068	0.1084	0.9834		0	0	0	0
1789352118.2859	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1088	0.9935		0	0	0	0
1789352118.2971	rest	L	1	0.0020	0.0013	0.0014	0.0068	0.1085	0.9833		0	0	0	0
1789352118.2971	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1089	0.9934		0	0	0	0
1789352118.3081	rest	L	1	0.0020	0.0013	0.0014	0.0068	0.1085	0.9833		0	0	0	0
1789352118.3081	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1089	0.9934		0	0	0	0
1789352118.3193	rest	L	1	0.0020	0.0013	0.0014	0.0068	0.1086	0.9833		0	0	0	0
1789352118.3193	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1089	0.9934		0	0	0	0
1789352118.3303	rest	L	1	0.0020	0.0013	0.0014	0.0069	0.1086	0.9831		0	0	0	0
1789352118.3303	rest	R	1	0.0014	0.0023	0.0003	0.0041	0.1089	0.9934		0	0	0	0
1789352118.3412	rest	L	1	0.0020	0.0013	0.0014	0.0069	0.1086	0.9830		0	0	0	0
1789352118.3412	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1089	0.9933		0	0	0	0
1789352118.3525	rest	L	1	0.0020	0.0013	0.0014	0.0069	0.1087	0.9829		0	0	0	0
1789352118.3525	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1089	0.9933		0	0	0	0
1789352118.3637	rest	L	1	0.0020	0.0013	0.0014	0.0069	0.1087	0.9828		0	0	0	0
1789352118.3637	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1089	0.9933		0	0	0	0
1789352118.3749	rest	L	1	0.0020	0.0013	0.0014	0.0069	0.1085	0.9831		0	0	0	0
1789352118.3749	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1089	0.9934		0	0	0	0
1789352118.3859	rest	L	1	0.0020	0.0013	0.0014	0.0070	0.1085	0.9832		0	0	0	0
1789352118.3859	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1088	0.9935		0	0	0	0
1789352118.3971	rest	L	1	0.0020	0.0013	0.0014	0.0070	0.1085	0.9833		0	0	0	0
1789352118.3971	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1088	0.9935		0	0	0	0
1789352118.4081	rest	L	1	0.0020	0.0013	0.0014	0.0070	0.1085	0.9833		0	0	0	0
1789352118.4081	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1089	0.9934		0	0	0	0
1789352118.4191	rest	L	1	0.0020	0.0013	0.0014	0.0070	0.1084	0.9834		0	0	0	0
1789352118.4191	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1089	0.9934		0	0	0	0
1789352118.4304	rest	L	1	0.0020	0.0013	0.0014	0.0070	0.1084	0.9835		0	0	0	0
1789352118.4304	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1089	0.9934		0	0	0	0
1789352118.4415	rest	L	1	0.0020	0.0013	0.0014	0.0070	0.1084	0.9835		0	0	0	0
1789352118.4415	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1089	0.9933		0	0	0	0
1789352118.4527	rest	L	1	0.0020	0.0013	0.0014	0.0070	0.1085	0.9831		0	0	0	0
1789352118.4527	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1090	0.9934		0	0	0	0
1789352118.4638	rest	L	1	0.0020	0.0013	0.0014	0.0071	0.1085	0.9830		0	0	0	0
1789352118.4638	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1090	0.9934		0	0	0	0
1789352118.4749	rest	L	1	0.0020	0.0013	0.0014	0.0071	0.1085	0.9829		0	0	0	0
1789352118.4749	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1090	0.9934		0	0	0	0
1789352118.4859	rest	L	1	0.0020	0.0013	0.0014	0.0071	0.1085	0.9832		0	0	0	0
1789352118.4859	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1090	0.9936		0	0	0	0
1789352118.4969	rest	L	1	0.0020	0.0013	0.0014	0.0071	0.1085	0.9833		0	0	0	0
1789352118.4969	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1090	0.9936		0	0	0	0
1789352118.5083	rest	L	1	0.0020	0.0013	0.0014	0.0071	0.1084	0.9835		0	0	0	0
1789352118.5083	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1091	0.9937		0	0	0	0
1789352118.5192	rest	L	1	0.0020	0.0013	0.0014	0.0071	0.1084	0.9835		0	0	0	0
1789352118.5192	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1091	0.9938		0	0	0	0
1789352118.5303	rest	L	1	0.0020	0.0013	0.0014	0.0071	0.1084	0.9834		0	0	0	0
1789352118.5303	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1090	0.9937		0	0	0	0
1789352118.5414	rest	L	1	0.0020	0.0013	0.0014	0.0071	0.1084	0.9834		0	0	0	0
1789352118.5414	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1090	0.9938		0	0	0	0
1789352118.5526	rest	L	1	0.0020	0.0013	0.0014	0.0071	0.1084	0.9834		0	0	0	0
1789352118.5526	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1090	0.9938		0	0	0	0
1789352118.5636	rest	L	1	0.0020	0.0013	0.0014	0.0072	0.1084	0.9834		0	0	0	0
1789352118.5636	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1090	0.9938		0	0	0	0
1789352118.5749	rest	L	1	0.0020	0.0013	0.0015	0.0073	0.1085	0.9835		0	0	0	0
1789352118.5749	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1091	0.9939		0	0	0	0
1789352118.5860	rest	L	1	0.0020	0.0013	0.0015	0.0073	0.1086	0.9835		0	0	0	0
1789352118.5860	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1091	0.9939		0	0	0	0
1789352118.5971	rest	L	1	0.0020	0.0013	0.0015	0.0074	0.1086	0.9835		0	0	0	0
1789352118.5971	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1091	0.9940		0	0	0	0
1789352118.6080	rest	L	1	0.0020	0.0013	0.0015	0.0074	0.1086	0.9837		0	0	0	0
1789352118.6080	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1091	0.9940		0	0	0	0
1789352118.6195	rest	L	1	0.0020	0.0013	0.0015	0.0074	0.1086	0.9838		0	0	0	0
1789352118.6195	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1091	0.9941		0	0	0	0
1789352118.6306	rest	L	1	0.0021	0.0013	0.0015	0.0075	0.1086	0.9839		0	0	0	0
1789352118.6306	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1091	0.9942		0	0	0	0
1789352118.6415	rest	L	1	0.0021	0.0013	0.0015	0.0075	0.1086	0.9840		0	0	0	0
1789352118.6415	rest	R	1	0.0014	0.0023	0.0003	0.0042	0.1091	0.9942		0	0	0	0
1789352118.6526	rest	L	1	0.0021	0.0013	0.0015	0.0075	0.1086	0.9839		0	0	0	0
1789352118.6526	rest	R	1	0.0014	0.0023	0.0003	0.0043	0.1091	0.9942		0	0	0	0
1789352118.6639	rest	L	1	0.0021	0.0013	0.0016	0.0076	0.1086	0.9839		0	0	0	0
1789352118.6639	rest	R	1	0.0014	0.0023	0.0003	0.0043	0.1091	0.9942		0	0	0	0
1789352118.6750	rest	L	1	0.0021	0.0013	0.0016	0.0076	0.1086	0.9840		0	0	0	0
1789352118.6750	rest	R	1	0.0014	0.0023	0.0003	0.0043	0.1091	0.9942		0	0	0	0
1789352118.6859	rest	L	1	0.0021	0.0012	0.0016	0.0077	0.1086	0.9838		0	0	0	0
1789352118.6859	rest	R	1	0.0014	0.0023	0.0003	0.0043	0.1090	0.9942		0	0	0	0
1789352118.6970	rest	L	1	0.0021	0.0012	0.0016	0.0077	0.1087	0.9837		0	0	0	0
1789352118.6970	rest	R	1	0.0014	0.0023	0.0003	0.0043	0.1090	0.9943		0	0	0	0
1789352118.7083	rest	L	1	0.0021	0.0012	0.0016	0.0077	0.1087	0.9837		0	0	0	0
1789352118.7083	rest	R	1	0.0014	0.0023	0.0003	0.0043	0.1090	0.9943		0	0	0	0
1789352118.7193	rest	L	1	0.0021	0.0012	0.0016	0.0078	0.1087	0.9836		0	0	0	0
1789352118.7193	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1090	0.9943		0	0	0	0
1789352118.7304	rest	L	1	0.0021	0.0012	0.0016	0.0078	0.1087	0.9838		0	0	0	0
1789352118.7304	rest	R	1	0.0014	0.0023	0.0003	0.0043	0.1090	0.9943		0	0	0	0
1789352118.7416	rest	L	1	0.0021	0.0012	0.0016	0.0078	0.1086	0.9839		0	0	0	0
1789352118.7416	rest	R	1	0.0014	0.0023	0.0003	0.0043	0.1090	0.9943		0	0	0	0
1789352118.7528	rest	L	1	0.0021	0.0012	0.0017	0.0078	0.1086	0.9840		0	0	0	0
1789352118.7528	rest	R	1	0.0014	0.0023	0.0003	0.0043	0.1090	0.9943		0	0	0	0
1789352118.7638	rest	L	1	0.0021	0.0012	0.0017	0.0079	0.1087	0.9840		0	0	0	0
1789352118.7638	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1090	0.9942		0	0	0	0
1789352118.7750	rest	L	1	0.0022	0.0012	0.0017	0.0079	0.1087	0.9840		0	0	0	0
1789352118.7750	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1090	0.9942		0	0	0	0
1789352118.7860	rest	L	1	0.0022	0.0012	0.0017	0.0080	0.1087	0.9840		0	0	0	0
1789352118.7860	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1090	0.9941		0	0	0	0
1789352118.7971	rest	L	1	0.0022	0.0012	0.0017	0.0080	0.1087	0.9840		0	0	0	0
1789352118.7971	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1090	0.9941		0	0	0	0
1789352118.8082	rest	L	1	0.0022	0.0012	0.0017	0.0080	0.1087	0.9838		0	0	0	0
1789352118.8082	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1090	0.9940		0	0	0	0
1789352118.8194	rest	L	1	0.0022	0.0012	0.0018	0.0080	0.1087	0.9837		0	0	0	0
1789352118.8194	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1090	0.9940		0	0	0	0
1789352118.8306	rest	L	1	0.0022	0.0012	0.0018	0.0080	0.1087	0.9837		0	0	0	0
1789352118.8306	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1089	0.9939		0	0	0	0
1789352118.8416	rest	L	1	0.0022	0.0012	0.0018	0.0081	0.1087	0.9836		0	0	0	0
1789352118.8416	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1089	0.9939		0	0	0	0
1789352118.8527	rest	L	1	0.0022	0.0012	0.0018	0.0081	0.1087	0.9838		0	0	0	0
1789352118.8527	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1089	0.9940		0	0	0	0
1789352118.8639	rest	L	1	0.0022	0.0012	0.0018	0.0081	0.1086	0.9839		0	0	0	0
1789352118.8639	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1089	0.9940		0	0	0	0
1789352118.8750	rest	L	1	0.0022	0.0012	0.0018	0.0081	0.1086	0.9839		0	0	0	0
1789352118.8750	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1089	0.9940		0	0	0	0
1789352118.8858	rest	L	1	0.0022	0.0012	0.0018	0.0082	0.1086	0.9839		0	0	0	0
1789352118.8858	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1089	0.9940		0	0	0	0
1789352118.8972	rest	L	1	0.0023	0.0012	0.0019	0.0082	0.1086	0.9839		0	0	0	0
1789352118.8972	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1089	0.9940		0	0	0	0
1789352118.9084	rest	L	1	0.0023	0.0012	0.0019	0.0082	0.1086	0.9839		0	0	0	0
1789352118.9084	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1089	0.9940		0	0	0	0
1789352118.9193	rest	L	1	0.0023	0.0012	0.0019	0.0083	0.1086	0.9839		0	0	0	0
1789352118.9193	rest	R	1	0.0014	0.0023	0.0003	0.0044	0.1089	0.9940		0	0	0	0
1789352118.9303	rest	L	1	0.0023	0.0012	0.0019	0.0083	0.1086	0.9839		0	0	0	0
1789352118.9303	rest	R	1	0.0013	0.0023	0.0003	0.0044	0.1089	0.9939		0	0	0	0
1789352118.9416	rest	L	1	0.0023	0.0011	0.0019	0.0084	0.1086	0.9839		0	0	0	0
1789352118.9416	rest	R	1	0.0013	0.0023	0.0003	0.0044	0.1089	0.9939		0	0	0	0
1789352118.9527	rest	L	1	0.0023	0.0011	0.0019	0.0084	0.1086	0.9839		0	0	0	0
1789352118.9527	rest	R	1	0.0013	0.0023	0.0003	0.0044	0.1090	0.9939		0	0	0	0
1789352118.9639	rest	L	1	0.0023	0.0011	0.0020	0.0084	0.1086	0.9839		0	0	0	0
1789352118.9639	rest	R	1	0.0013	0.0023	0.0003	0.0044	0.1090	0.9938		0	0	0	0
1789352118.9750	rest	L	1	0.0023	0.0011	0.0019	0.0084	0.1086	0.9839		0	0	0	0
1789352118.9750	rest	R	1	0.0013	0.0023	0.0003	0.0044	0.1089	0.9939		0	0	0	0
1789352118.9861	rest	L	1	0.0023	0.0011	0.0020	0.0084	0.1086	0.9839		0	0	0	0
1789352118.9861	rest	R	1	0.0013	0.0023	0.0003	0.0044	0.1089	0.9940		0	0	0	0
1789352118.9971	rest	L	1	0.0023	0.0011	0.0020	0.0084	0.1086	0.9839		0	0	0	0
1789352118.9971	rest	R	1	0.0013	0.0023	0.0003	0.0044	0.1089	0.9940		0	0	0	0
1789352119.0083	rest	L	1	0.0023	0.0011	0.0020	0.0084	0.1086	0.9840		0	0	0	0
1789352119.0083	rest	R	1	0.0013	0.0023	0.0003	0.0044	0.1089	0.9939		0	0	0	0
1789352119.0195	rest	L	1	0.0023	0.0011	0.0020	0.0085	0.1086	0.9841		0	0	0	0
1789352119.0195	rest	R	1	0.0013	0.0023	0.0003	0.0044	0.1089	0.9939		0	0	0	0
1789352119.0306	rest	L	1	0.0023	0.0011	0.0020	0.0085	0.1086	0.9842		0	0	0	0
1789352119.0306	rest	R	1	0.0013	0.0023	0.0003	0.0044	0.1089	0.9939		0	0	0	0
1789352119.0416	rest	L	1	0.0024	0.0011	0.0020	0.0085	0.1086	0.9842		0	0	0	0
1789352119.0416	rest	R	1	0.0013	0.0023	0.0003	0.0044	0.1089	0.9939		0	0	0	0
1789352119.0529	rest	L	1	0.0024	0.0011	0.0020	0.0085	0.1086	0.9842		0	0	0	0
1789352119.0529	rest	R	1	0.0013	0.0022	0.0003	0.0044	0.1089	0.9938		0	0	0	0
1789352119.0639	rest	L	1	0.0024	0.0011	0.0020	0.0085	0.1086	0.9843		0	0	0	0
1789352119.0639	rest	R	1	0.0013	0.0022	0.0003	0.0044	0.1090	0.9938		0	0	0	0
1789352119.0751	rest	L	1	0.0024	0.0011	0.0020	0.0085	0.1086	0.9843		0	0	0	0
1789352119.0751	rest	R	1	0.0013	0.0022	0.0003	0.0044	0.1090	0.9938		0	0	0	0
1789352119.0859	rest	L	1	0.0024	0.0011	0.0020	0.0086	0.1086	0.9844		0	0	0	0
1789352119.0859	rest	R	1	0.0013	0.0022	0.0003	0.0044	0.1090	0.9938		0	0	0	0
1789352119.0970	rest	L	1	0.0024	0.0011	0.0020	0.0086	0.1086	0.9844		0	0	0	0
