# сессия 2026-09-19T15:55:02
1789815424.145	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
1789815424.220	folder	globe	13.5	4.0	4.3	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815424.220	настройка_значение	globe	13.5	4.0	4.3	6	face	settings_sphere				radius_cm=13.5
1789815424.233	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815424.234	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
1789815424.245	folder	globe	13.5	4.0	4.3	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815424.245	настройка_значение	globe	13.5	4.0	4.3	6	face	settings_sphere				radius_cm=13.5
1789815424.521	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815424.521	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
1789815424.646	folder	globe	14.5	4.0	3.99	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815424.646	настройка_значение	globe	14.5	4.0	3.99	7	face	settings_sphere				radius_cm=14.5
1789815424.661	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815424.661	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
1789815424.673	folder	globe	14.5	4.0	3.99	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815424.673	настройка_значение	globe	14.5	4.0	3.99	7	face	settings_sphere				radius_cm=14.5
1789815424.691	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815424.691	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
1789815424.701	folder	globe	14.5	4.0	3.99	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815424.701	настройка_значение	globe	14.5	4.0	3.99	7	face	settings_sphere				radius_cm=14.5
1789815424.709	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815424.709	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
1789815424.786	folder	globe	14.5	4.0	3.99	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815424.787	настройка_значение	globe	14.5	4.0	3.99	7	face	settings_sphere				radius_cm=14.5
1789815424.801	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
